,Age,EducationLevel,NumDependents,Latitude,Longitude,Terrorism,UserTenure,Gender_Male,Occupation_Retired,Occupation_Student,Occupation_Unemployed,MaritalStatus_Married,MaritalStatus_Single,MaritalStatus_Widowed,TransactionLocation_BRISBANE,TransactionLocation_CANBERRA,TransactionLocation_DARWIN,TransactionLocation_HOBART,TransactionLocation_MELBOURNE,TransactionLocation_PERTH,TransactionLocation_SYDNEY,DeviceType_Mobile,DeviceType_Tablet,TransactionType_Purchase,TransactionType_Transfer,TransactionType_Withdrawal,GiftsTransaction_AUD_equivalent,Income_AUD_equivalent,Expenditure_AUD_equivalent,TransactionAmount_AUD_equivalent,Year,Month,Day,IsFraud
5615,26,1,4,-20.917574,142.702789,True,80,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6399.5176,66866.66,49143.08,1945.45,2023,6,14,no
5616,19,1,1,-37.0201,144.9646,True,21,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,3773.0391999999997,59969.65,32774.01,108.29,2023,12,30,no
5617,18,2,2,-25.042261,117.793221,False,47,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,2392.1996,35692.71,25344.26,203.4,2023,12,15,no
5618,26,1,3,-31.840233,145.612793,False,117,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,6679.3859999999995,56034.39,41783.26,64.57,2023,12,26,no
5619,23,0,3,-20.917574,142.702789,False,85,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,8610.966,80138.68,44096.95,19.02,2023,11,15,no
5620,23,2,2,-37.0201,144.9646,False,86,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1652.5544,46182.1,35444.26,78.69,2023,7,15,no
5621,-34,1,4,-31.840233,145.612793,True,9,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2510.368,72015.13,28120.15,137.66,2023,8,27,no
5622,28,2,3,-37.0201,144.9646,False,75,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,90.0816,36935.82,15843.2,54.54,2023,4,28,no
5623,48,1,1,-30.000233,136.209152,False,81,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1697.7716,32757.26,13774.61,1219.21,2023,5,1,no
5624,35,0,3,-30.000233,136.209152,False,86,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,14690.0628,89252.8,36703.46,124.24,2023,5,4,no
5625,37,0,3,-20.917574,142.702789,True,22,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,6906.3,83756.5,29546.662299999996,266.09,2023,12,27,no
5626,29,1,1,-37.0201,144.9646,False,19,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,2393.4736000000003,86581.71,55724.75,62.99,2023,4,13,yes
5627,40,0,3,-25.042261,117.793221,False,78,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,2295.3559999999998,33371.43,10676.5,49.89,2023,7,31,no
5628,48,0,4,-20.917574,142.702789,True,34,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,5367.05,40425.79,42113.62,3018.36,2023,12,12,yes
5629,38,2,2,-20.917574,142.702789,False,9,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,6098.285199999999,89049.27,41055.95,457.03,2023,4,27,no
5630,48,0,1,-20.917574,142.702789,False,72,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,348.87,93811.98,110449.0,551.8231,2023,3,26,no
5631,31000,1,1,-37.0201,144.9646,False,105,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,6548.654,75701.27,37782.73,154.61,2023,11,16,no
5632,22,0,2,-31.840233,145.612793,True,16,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,6354.3984,70727.22,48124.48,15.98,2023,9,8,no
5633,24,0,2,-31.840233,145.612793,False,108,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,4580.5396,20650.33,10027.46,97.6,2023,8,28,no
5634,18,3,4,-31.840233,145.612793,False,27,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,7885.6876,96295.59,74288.33,177.86,2023,12,2,no
5635,28,2,3,-37.0201,144.9646,False,51,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,3898.65,49676.06,33667.15,127.3214,2023,10,12,no
5636,20,1,0,-20.917574,142.702789,False,59,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,5745.25,139212.98,71161.88,269.51,2023,11,6,no
5637,38000,1,4,-37.0201,144.9646,True,114,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,3634.8199999999997,38458.02,28792.6,334.06,2023,12,19,no
5638,41,1,3,-41.640079,146.315918,False,43,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,176.42,82434.85,73526.76,1819.34,2023,11,22,no
5639,42000,1,0,-25.042261,117.793221,False,27,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,10280.0628,62768.43,24860.55,160.47,2023,7,4,no
5640,23,0,1,-31.840233,145.612793,False,38,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,5520.8496000000005,70532.39,44430.34,81.46,2023,9,5,no
5641,43,1,3,-37.0201,144.9646,False,51,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,7360.9564,95856.97,72841.56,41.17,2023,11,5,no
5642,29,1,1,-31.840233,145.612793,True,11,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,7359.74,81102.53,145946.59,92.83,2023,12,5,no
5643,41,0,4,-30.000233,136.209152,False,90,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,5294.18,49942.62,84733.13,63.0826,2023,3,21,no
5644,51,1,0,-37.0201,144.9646,False,70,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,5314.15,138014.25,126381.97,332.72,2023,4,6,no
5645,31,2,3,-31.840233,145.612793,False,4,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1075.6872,40922.73,20435.54,1283.13,2023,4,9,yes
5646,34,1,2,-31.840233,145.612793,False,63,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,318.20599999999996,48627.55,23688.24,342.78,2023,7,8,no
5647,25,0,4,-41.640079,146.315918,True,100,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,7238.21,93434.61,130860.95,34.7721,2023,5,29,no
5648,37000,0,1,-25.042261,117.793221,False,58,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,677.1016,69183.79,21919.39,569.05,2023,10,10,yes
5649,40,1,1,-37.0201,144.9646,False,50,1,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,5064.9536,78451.56,42491.7,152.05,2023,9,8,no
5650,32,3,3,-20.917574,142.702789,False,83,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1277.0379999999998,49481.39,31871.33,89.23,2023,10,26,no
5651,49,1,3,-37.0201,144.9646,False,81,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1114.5344,34932.8,11224.17,236.55,2023,8,10,no
5652,39,2,3,-25.042261,117.793221,True,69,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,897.74,33923.7,64273.77,460.85,2023,5,9,yes
5653,47,2,1,-20.917574,142.702789,True,86,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,960.1256,74576.79,52235.33,14.05,2023,12,15,no
5654,32,2,3,-25.042261,117.793221,False,88,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,5515.46,120976.81,37371.9551,691.2149,2023,10,30,no
5655,31,1,4,-31.840233,145.612793,True,71,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,1237.4656,47987.25,16699.74,32.36,2023,12,30,no
5656,40,1,1,-37.0201,144.9646,False,55,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,517.048,36822.62,21930.32,493.74,2023,11,21,no
5657,31,2,0,-31.840233,145.612793,True,58,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,5060.24,119407.67,100711.51,48.92,2023,10,17,no
5658,38,2,3,-20.917574,142.702789,False,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,7287.868,77296.83,41202.06,322.06,2023,11,25,yes
5659,48,1,0,-37.0201,144.9646,True,59,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,3957.4163999999996,40174.43,20009.67,524.98,2023,9,7,yes
5660,21,1,4,-20.917574,142.702789,False,66,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,7385.95,76549.37,55502.351899999994,76.01809999999999,2023,11,26,no
5661,41,0,4,-31.840233,145.612793,False,63,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,14944.9,122281.86,127397.21,213.93389999999997,2023,12,20,no
5662,41,1,4,-37.0201,144.9646,False,71,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,5837.076,87736.54,66766.65,28.86,2023,10,8,no
5663,27,0,4,-20.917574,142.702789,True,8,1,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,1856.0,63502.3,51700.508,1316.8912999999998,2023,6,5,no
5664,41,0,0,-20.917574,142.702789,True,40,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,8411.3596,31347.2,10907.94,21.53,2023,1,29,yes
5665,37000,1,3,-31.840233,145.612793,False,109,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,2256.0188,29473.91,17031.52,39.32,2023,6,23,no
5666,38,0,3,-37.0201,144.9646,False,95,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,3340.0948000000003,57529.97,31230.02,383.08,2023,9,27,yes
5667,33,0,4,-31.840233,145.612793,True,63,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,13088.350799999998,87007.59,55043.36,613.38,2023,9,16,no
5668,44000,1,2,-30.000233,136.209152,False,95,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,3849.832,59011.72,33312.46,147.02,2023,1,6,no
5669,42,0,1,-37.0201,144.9646,False,55,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,3866.4332,104962.51,52670.76,11.45,2023,4,18,no
5670,41,1,4,-20.917574,142.702789,False,27,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1052.912,27883.21,21519.37,32.23,2023,8,22,no
5671,49,0,2,-20.917574,142.702789,False,63,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,12864.71,77819.83,93336.26,28.3146,2023,11,10,no
5672,30,0,4,-37.0201,144.9646,False,96,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,4319.9772,52068.4,39495.45,269.81,2023,12,28,no
5673,34,1,1,-37.0201,144.9646,True,101,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2246.39,29252.35,16840.3687,339.75,2023,5,14,no
5674,45,1,4,-20.917574,142.702789,True,24,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,29045.3576,129107.55,87550.08,17.98,2023,8,13,yes
5675,52,1,0,-31.840233,145.612793,False,102,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,250.2332,31522.81,20575.93,31.54,2023,6,1,yes
5676,-23,1,0,-31.840233,145.612793,False,4,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,5193.706,68361.2,29865.58,190.59,2023,8,13,no
5677,44000,0,4,-31.840233,145.612793,False,86,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,3021.83,71223.78,22927.27,208.54,2023,11,14,no
5678,23,0,0,-20.917574,142.702789,False,37,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,959.518,60397.8,26773.04,60.03,2023,9,27,no
5679,40000,1,2,-20.917574,142.702789,False,6,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,5171.7932,86343.31,50785.72,77.69,2023,1,13,no
5680,51,1,3,-37.0201,144.9646,True,82,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2097.6116,68758.98,38520.72,21.73,2023,6,20,no
5681,39,1,2,-37.0201,144.9646,True,3,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,2005.02,26281.22,50973.86,698.82,2023,11,27,no
5682,52,1,2,-25.042261,117.793221,False,24,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,11347.0868,76724.76,42300.82,100.71,2023,12,4,no
5683,43,1,2,-37.0201,144.9646,True,61,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,687.0192,68559.74,33333.77,49.37,2023,11,28,no
5684,46,0,4,-31.840233,145.612793,True,32,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,11853.6684,90703.59,52402.17,61.96,2023,12,10,yes
5685,-32,1,1,-37.0201,144.9646,False,118,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,766.5364,51899.65,37175.04,914.41,2023,10,4,no
5686,29,2,1,,,False,102,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,5944.7388,72710.03,30266.1,229.49,2023,4,6,no
5687,36,1,3,-37.0201,144.9646,True,80,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,185.31799999999998,99852.56,43607.61,105.1,2023,5,4,no
5688,27,0,1,-31.840233,145.612793,False,63,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,971.04,37140.15,28243.0058,18.3557,2023,10,14,yes
5689,30,0,0,-31.840233,145.612793,False,88,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,9305.570399999999,109332.14,85520.36,13.84,2023,8,15,no
5690,39,0,4,-20.917574,142.702789,True,10,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6456.86,31348.0,40056.51,121.0238,2023,1,11,no
5691,29,1,3,-31.840233,145.612793,False,84,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1154.342,19671.11,11804.57,206.77,2023,6,18,no
5692,41,1,1,-30.000233,136.209152,False,95,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,4999.5288,57069.17,36874.96,61.2,2023,12,26,yes
5693,42,2,4,-25.042261,117.793221,False,119,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,341.4124,37293.59,28801.64,115.33,2023,10,4,no
5694,40,0,4,-31.840233,145.612793,True,101,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,8526.862399999998,63849.79,24985.7,487.64,2023,12,13,no
5695,26,1,3,-20.917574,142.702789,False,62,1,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,20586.6052,91455.39,46324.23,2335.32,2023,1,8,no
5696,32,1,1,-19.491411,132.550964,False,10,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,13260.28,69663.53,71527.44,1334.85,2023,12,23,no
5697,24,2,1,-31.840233,145.612793,True,53,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,4343.5756,56092.46,32860.95,94.5,2023,6,6,no
5698,37,2,2,-20.917574,142.702789,False,45,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,6423.2924,144058.36,105324.26,1105.9,2023,3,8,no
5699,28,0,2,-37.0201,144.9646,False,6,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,3924.2924,72099.51,30466.91,63.95,2023,11,10,no
5700,34,0,4,-20.917574,142.702789,True,79,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,7535.9648,113296.55,66379.49,240.99,2023,7,9,no
5701,38,2,1,-25.042261,117.793221,False,75,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1893.47,81964.97,116107.95,1291.9,2023,10,28,no
5702,36,2,1,-37.0201,144.9646,False,84,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,3194.8784,80381.28,52372.83,175.32,2023,12,30,yes
5703,60,1,1,-31.840233,145.612793,False,76,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,10.06,53938.24,37814.197499999995,545.28,2023,12,23,no
5704,25,1,1,-20.917574,142.702789,True,53,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1264.3175999999999,61517.27,45218.99,21.73,2023,9,26,no
5705,43,0,4,-20.917574,142.702789,False,64,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,4439.302,71753.44,51918.74,26.36,2023,11,18,yes
5706,42,1,0,-31.840233,145.612793,False,36,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,5863.24,78900.35,111089.38,238.2469,2023,8,11,no
5707,35,1,3,-20.917574,142.702789,False,114,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2537.1612,32670.78,19449.22,44.66,2023,8,20,no
5708,51,1,3,-20.917574,142.702789,False,77,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,4969.9524,86809.84,66011.48,81.58,2023,12,12,no
5709,27,2,4,-31.840233,145.612793,False,25,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,17620.752800000002,82233.2,34862.83,84.32,2023,12,18,no
5710,22,0,0,-37.0201,144.9646,False,18,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,18445.148400000002,107143.81,56340.42,1518.63,2023,12,18,no
5711,34,3,0,-20.917574,142.702789,False,27,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,2065.39,80936.77,29913.329399999995,107.76,2023,7,31,no
5712,50,0,2,-25.042261,117.793221,False,54,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,13238.42,85506.26,80502.85,105.96,2023,6,26,yes
5713,18,1,0,-37.0201,144.9646,False,34,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,8420.3756,52344.92,38780.36,118.74,2023,1,15,yes
5714,36,0,1,-41.640079,146.315918,False,79,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,8567.55,67119.08,52861.8535,1308.89,2023,10,18,no
5715,25,1,3,-31.840233,145.612793,False,7,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,216.16840000000002,40968.97,14546.26,110.6,2023,4,11,no
5716,20,0,1,-20.917574,142.702789,False,108,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,3286.9984,76991.74,57246.83,103.71,2023,10,20,no
5717,44,0,3,-20.917574,142.702789,True,21,1,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1103.382,48092.69,27060.41,371.87,2023,8,7,yes
5718,46,0,0,-31.840233,145.612793,False,80,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,7497.1764,42136.54,14417.76,135.66,2023,10,3,no
5719,26,0,0,-37.0201,144.9646,False,97,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,3663.1616,65963.21,36631.41,56.43,2023,7,28,no
5720,43,1,4,-25.042261,117.793221,False,117,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,2247.37,22401.48,11860.8162,174.77,2023,11,18,no
5721,-29,1,4,-20.917574,142.702789,False,93,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3552.1079999999997,49762.02,37818.74,36.8,2023,6,21,no
5722,35,1,1,-20.917574,142.702789,True,75,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,6370.49,66317.82,43324.6,25.11,2023,12,30,yes
5723,-39,1,2,-37.0201,144.9646,True,47,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,6653.906,108752.09,80145.44,65.34,2023,7,28,no
5724,26,0,1,-31.840233,145.612793,True,19,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,9189.3424,105086.07,61259.22,765.12,2023,9,7,no
5725,23,1,0,-37.0201,144.9646,False,30,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,3739.9544,31999.63,16124.33,74.14,2023,10,8,no
5726,42000,0,2,-31.840233,145.612793,True,47,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,3269.77,25682.68,8529.94,21.45,2023,8,13,no
5727,40,2,3,-37.0201,144.9646,True,67,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,3994.3232000000003,38786.9,26940.09,702.19,2023,12,28,no
5728,34,0,3,-31.840233,145.612793,False,106,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,11540.9504,129004.01,57061.89,78.07,2023,7,15,no
5729,37,0,0,-37.0201,144.9646,True,107,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2189.8884,39382.75,14921.19,116.19,2023,11,4,no
5730,50,2,3,-31.840233,145.612793,False,30,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,5101.6448,56026.17,21739.32,539.54,2023,10,21,no
5731,35,0,2,-37.0201,144.9646,True,18,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,3061.53,40298.36,40421.89,1086.0,2023,12,1,yes
5732,36,0,1,-31.840233,145.612793,False,52,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,711.28,122659.71,193625.19,1101.11,2023,12,21,no
5733,27000,0,1,-25.042261,117.793221,True,119,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,3552.5196,63210.99,19189.57,305.23,2023,11,17,no
5734,28000,0,1,-20.917574,142.702789,False,25,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,11394.6952,138819.69,99676.3,129.51,2023,12,18,no
5735,20,1,2,-37.0201,144.9646,False,28,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,7931.4928,147621.16,52100.56,49.08,2023,9,21,no
5736,41,0,4,-37.0201,144.9646,False,50,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,14699.0788,151335.28,99211.02,60.04,2023,9,18,no
5737,23,0,3,-31.840233,145.612793,False,8,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,29053.1976,102678.35,32292.72,48.91,2023,9,28,no
5738,37000,2,1,-31.840233,145.612793,False,52,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,9009.923999999999,76712.9,52855.99,116.64,2023,5,18,no
5739,25,1,3,-31.840233,145.612793,True,8,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1045.7187999999999,82434.02,36465.42,1095.96,2023,8,4,no
5740,18,0,3,-31.840233,145.612793,True,53,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,4714.81,64230.4,69957.3,1059.809,2023,7,14,no
5741,-30,2,3,-31.840233,145.612793,False,114,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,410.60040000000004,42866.74,30118.98,255.77,2023,9,19,no
5742,51,0,1,-20.917574,142.702789,False,18,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,7965.87,43596.94,14737.4049,329.45959999999997,2023,8,11,no
5743,44,1,3,-37.0201,144.9646,True,27,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,22921.3572,122705.96,53455.12,14.03,2023,12,26,no
5744,40,0,3,-37.0201,144.9646,False,85,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,803.698,74731.57,43028.51,154.77,2023,12,29,no
5745,46,0,1,-37.0201,144.9646,False,77,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,881.7844,130289.13,87620.76,116.63,2023,4,24,no
5746,26,2,2,-30.000233,136.209152,False,31,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,5523.85,44743.16,17038.8415,322.2559,2023,8,20,yes
5747,25,1,1,-20.917574,142.702789,False,41,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1662.766,61173.65,27881.93,837.15,2023,10,27,no
5748,18,2,1,-37.0201,144.9646,False,40,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,9972.0292,55902.05,23831.28,745.92,2023,10,8,no
5749,38,0,3,-20.917574,142.702789,False,21,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,7633.4356,46560.06,21688.97,66.08,2023,10,19,no
5750,37,2,2,-37.0201,144.9646,False,17,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,3730.272,70584.77,38520.51,27.14,2023,11,26,no
5751,42,1,0,-37.0201,144.9646,True,36,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,5105.839199999999,61400.34,32011.0,231.76,2023,5,21,yes
5752,40,3,0,-31.840233,145.612793,True,60,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1018.06,122235.52,92390.33,110.62,2023,10,5,yes
5753,31,1,3,-20.917574,142.702789,False,110,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,8321.1996,134491.81,93078.29,114.07,2023,11,23,no
5754,31,2,1,-31.840233,145.612793,True,113,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,17675.9464,92784.47,49798.74,196.61,2023,12,30,yes
5755,46,0,2,-31.840233,145.612793,False,15,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,6364.923599999999,49119.12,20025.45,40.18,2023,9,27,no
5756,46,0,0,-31.840233,145.612793,False,118,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,2695.7448,68411.26,37410.43,435.9,2023,11,27,no
5757,30,2,3,-31.840233,145.612793,False,109,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,758.6572,79431.48,63214.27,13.11,2023,2,15,no
5758,-48,0,2,-37.0201,144.9646,False,108,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1564.0996,108456.07,84135.83,325.39,2023,12,22,no
5759,-34,1,3,-37.0201,144.9646,False,107,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,7923.9272,44726.66,15714.99,76.56,2023,7,12,no
5760,36,0,0,-30.000233,136.209152,False,7,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,727.36,62095.73,63283.9,964.79,2023,12,29,no
5761,35,0,4,-31.840233,145.612793,False,107,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,10998.36,55141.54,43993.1435,268.51719999999995,2023,5,1,yes
5762,32,1,1,-20.917574,142.702789,True,106,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,11066.18,60701.5,89978.76,714.5520999999999,2023,9,21,no
5763,18,0,0,-20.917574,142.702789,True,12,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,5220.891199999999,89236.47,70198.17,296.35,2023,2,19,no
